customer_id,product_id,state,date,sales_price
5605,6,CA,10/31/2025,8.06
6907,3,GA,9/9/2024,25.93
4313,2,MN,7/12/2023,11.04
8509,5,LA,2/23/2024,6.26
3486,5,TX,1/15/2024,6.36
8679,5,NC,9/25/2022,6.54
4657,1,MO,7/12/2025,10.56
8767,4,WI,7/17/2023,5.46
3099,1,NY,8/8/2025,10.43
4039,9,NC,7/23/2024,14.39
3620,5,SC,3/3/2024,6.99
8286,10,OR,9/15/2025,11.16
9792,8,SC,11/4/2023,3.89
6134,7,MI,8/1/2022,2.95
3740,4,LA,8/2/2022,5.96
8147,8,CA,9/30/2022,3.93
5989,8,OH,4/9/2023,4.26
1497,6,AZ,1/1/2022,8.11
2261,1,MO,4/28/2022,9.23
3020,6,OR,4/17/2025,8.78
2643,1,NJ,4/3/2025,8.94
1249,3,NC,8/21/2023,29.51
4772,1,OH,3/28/2023,9.08
1936,5,FL,10/25/2023,6.89
8636,6,AZ,6/29/2023,8.99
9338,4,SC,1/6/2022,4.83
5584,2,CT,3/8/2022,9.96
2130,2,VA,9/12/2024,9.08
2132,6,CA,6/11/2023,8.8
9592,7,IL,1/6/2023,2.35
2669,6,MO,4/7/2022,8.69
3741,10,VA,6/3/2023,12.94
1427,5,GA,10/7/2023,6.94
3106,4,NC,8/13/2024,5.49
5592,3,AL,8/4/2025,29.59
5897,4,FL,8/29/2025,5.84
7542,2,WI,8/7/2022,11.37
1210,4,TX,9/13/2022,5.07
8425,2,WI,5/16/2024,10.16
2043,5,AL,1/31/2023,6.28
9364,7,CT,7/1/2025,2.88
7333,6,NV,1/25/2023,7.72
9800,7,WI,7/29/2024,2.97
8760,10,FL,12/25/2022,9.99
4815,5,GA,4/6/2022,6.7
1104,1,MI,2/10/2025,8.68
4595,1,VA,3/9/2024,8.59
4125,2,MA,9/5/2024,9.04
3068,2,MD,8/15/2024,11.05
2005,7,MO,2/24/2025,2.6
3747,8,WI,10/13/2024,3.97
4042,3,AL,8/3/2024,27.93
1278,7,AL,4/8/2024,2.68
6732,3,GA,5/4/2022,26.11
9304,6,WI,11/22/2024,7.49
2656,6,CA,9/9/2022,8.75
7161,10,MI,8/16/2024,11.67
2748,7,VA,12/20/2023,2.46
5217,4,FL,4/2/2024,4.92
6608,2,VA,10/9/2023,9.51
3781,3,WI,8/8/2022,29.63
1738,4,MO,10/22/2025,5.16
2332,5,FL,1/14/2025,6.12
6288,8,TX,12/26/2024,4.03
6141,4,TX,2/19/2023,5.34
8842,1,WI,6/15/2024,10.69
1229,1,MN,6/24/2025,10.15
1588,8,WI,1/12/2023,3.83
9527,2,NJ,2/2/2022,9.23
6708,2,MA,10/3/2024,10.14
7728,10,MO,11/22/2023,10.68
1402,3,FL,6/10/2023,29.7
4402,3,NC,6/6/2024,29.55
3346,7,AL,1/29/2025,2.38
6279,8,AZ,5/4/2025,3.9
6382,3,GA,2/5/2023,25.82
8446,6,CA,2/15/2022,7.91
1334,8,NY,6/5/2025,4.29
7734,4,FL,6/30/2022,5.67
9184,10,OR,7/17/2022,11.99
4784,1,VA,9/11/2025,9.23
1986,5,GA,1/8/2023,6.75
3803,5,LA,12/11/2023,6.13
3837,8,MD,9/11/2024,4.32
7549,1,CT,7/20/2024,9.73
7547,9,NV,6/30/2024,15.17
9340,6,WA,2/24/2024,8.79
8693,4,GA,9/7/2024,5.17
4540,5,NC,10/9/2024,6.65
1160,4,FL,4/15/2023,5.31
9269,1,NY,5/26/2025,8.74
4468,9,FL,10/25/2022,12.68
1762,2,CT,12/7/2023,9.95
9404,10,OR,3/12/2023,11.94
6262,4,TX,6/18/2023,5.45
7346,1,IL,8/29/2024,10.62
1892,5,MO,5/27/2023,6.64
2291,3,SC,1/29/2022,24.5
5127,4,FL,10/23/2025,5.25
7935,3,MN,2/15/2024,25
2270,4,AL,2/18/2023,5.01
3145,5,LA,6/12/2024,7.65
3135,4,FL,3/6/2023,5.22
2467,3,OH,7/30/2022,27.85
1123,5,LA,5/20/2025,6.37
3326,5,GA,5/8/2025,6.34
7099,4,MO,7/17/2025,5.69
6804,6,MO,10/29/2023,7.94
6568,8,NV,9/29/2022,3.88
4559,2,CT,9/4/2025,9.14
3860,5,SC,8/18/2025,7.75
3596,2,NJ,1/21/2023,9.17
4189,3,NC,1/18/2023,24.38
9106,5,FL,8/18/2024,6.92
6391,2,NY,1/10/2022,9.91
9970,3,AL,8/20/2023,28.54
5760,3,LA,1/17/2024,24.25
7416,6,AZ,2/15/2023,7.74
1595,8,OH,6/29/2024,4.76
8583,4,MI,8/30/2024,5.67
4598,4,AL,4/16/2024,5.48
3167,9,CA,1/17/2024,13.22
8433,10,FL,5/9/2023,10.88
9837,4,NC,3/11/2024,5.05
1130,4,AL,12/24/2022,5.14
8978,4,TX,3/22/2025,5.1
6447,3,SC,3/9/2024,26.21
4451,10,SC,4/25/2024,10.48
4370,1,MO,1/16/2023,8.12
8945,9,OR,11/6/2024,12.4
3464,10,MI,7/10/2024,12.55
7063,2,MN,9/6/2023,10.09
3842,4,GA,4/8/2022,5.32
9155,9,MI,10/13/2025,13.2
4518,3,OH,6/10/2022,26.58
1866,3,WI,1/17/2024,23.78
4894,8,CT,11/21/2022,3.61
2033,3,AL,6/7/2022,29.34
6267,7,AZ,5/27/2024,2.43
6171,5,FL,4/10/2025,6.73
9081,10,PA,4/25/2022,11.63
5169,7,MD,5/1/2024,2.4
5655,10,AL,3/19/2024,10.83
1069,2,WI,5/13/2025,9.41
1519,3,SC,4/21/2025,25.69
7103,4,AL,4/9/2023,5.43
5803,5,OH,1/7/2022,6.25
6849,8,VA,10/18/2024,4.17
2909,4,SC,7/13/2023,5.48
9352,8,VA,8/3/2023,4.37
4003,9,NV,8/26/2024,13.96
8490,2,PA,10/31/2022,9.47
1884,9,CA,11/15/2023,12.43
5319,8,OH,4/18/2022,4.21
1128,7,IL,11/17/2022,2.43
7776,5,WI,7/22/2023,6.85
8697,4,GA,7/27/2022,5.79
8674,7,PA,8/15/2025,2.91
7917,7,OR,7/1/2023,2.77
4230,6,AZ,6/11/2025,9.23
6179,5,LA,1/20/2023,6.35
2712,1,MA,7/9/2022,9.47
7535,5,TX,9/25/2024,6.99
7283,3,IL,9/22/2023,25.69
4726,4,GA,1/13/2023,5.12
4465,2,CT,3/30/2025,10.4
5198,5,IL,12/28/2022,6.5
9651,4,FL,9/10/2023,5.28
8334,2,NJ,10/21/2023,9.45
3823,1,NJ,3/23/2025,8.7
8760,5,OH,6/4/2025,7.58
8008,8,NV,6/24/2024,4.45
1134,10,LA,4/19/2023,10.74
1351,1,NY,3/1/2024,8.92
7492,5,SC,9/11/2025,6.51
6533,6,AZ,12/25/2024,7.21
1293,5,LA,11/23/2022,5.92
6969,9,AL,11/15/2024,12.59
9221,7,IL,6/19/2025,2.92
8636,10,NY,10/21/2025,11.67
6349,9,MN,3/18/2023,12.51
2821,2,IL,2/29/2024,9.66
6680,7,WA,11/9/2022,2.56
1946,2,MO,10/5/2023,10.38
9238,5,WI,2/5/2025,6.39
9396,3,WI,3/27/2023,26.98
3117,10,NC,9/15/2023,11.05
2494,1,IL,7/8/2025,10.01
5864,3,SC,12/8/2023,24.52
1374,7,MA,7/27/2025,2.96
8478,9,GA,11/20/2022,12.81
1901,6,AZ,7/4/2024,8.42
1958,3,MN,8/18/2025,26.27
5919,5,SC,11/21/2022,6.04
5071,6,CA,4/23/2022,8.28
7752,3,NC,4/2/2023,26.15
1175,9,PA,5/3/2024,13.25
2940,6,OR,6/3/2025,9.16
7476,9,TX,8/8/2022,13.72
6584,10,AZ,1/31/2025,10.03
8390,1,MI,2/20/2022,8.66
9271,4,IL,12/7/2022,4.97
2455,3,LA,9/30/2022,25
2836,1,MA,8/7/2022,9.76
3476,2,VA,4/17/2023,10.41
7544,7,WA,7/12/2022,2.89
8977,6,WA,5/26/2025,8.22
3495,6,AZ,7/6/2022,9.12
9670,2,VA,5/13/2023,9.45
4190,4,GA,7/7/2024,5.46
5275,4,FL,7/8/2025,5.67
5453,9,PA,10/23/2023,13.6
9303,8,GA,7/1/2024,4.34
8147,7,IL,6/23/2023,2.78
2394,5,MO,5/12/2023,6.57
7578,1,MI,11/18/2022,8.84
5680,7,MI,3/31/2025,2.38
4377,2,MA,1/2/2025,9.82
7498,6,MO,4/21/2022,8.69
3357,3,SC,8/6/2022,29.53
9639,4,SC,10/25/2024,5.05
8839,1,NJ,10/31/2022,9.6
9697,3,OH,8/25/2024,26.29
9328,2,CT,6/27/2023,10.74
8806,6,NV,4/7/2024,7.65
5893,4,NC,10/25/2022,5.39
2840,3,SC,1/9/2025,26.01
2072,9,WA,9/27/2025,13.86
1061,10,MA,6/2/2022,12.48
5881,4,MI,11/2/2023,5.05
2637,6,NV,10/26/2023,8.25
5662,1,VA,3/20/2024,9.07
9018,10,AL,8/13/2024,13.09
5724,4,AL,5/1/2024,5.32
5052,4,LA,7/10/2022,5.64
5016,2,NY,3/21/2022,10.23
1637,4,OH,1/30/2022,5
4519,9,NC,6/1/2025,13.68
3702,3,AL,4/22/2025,27.34
4339,4,TX,12/20/2022,4.74
4036,5,IL,10/30/2022,6.95
1984,3,OH,3/23/2023,26.32
3290,2,PA,3/27/2022,10.09
3451,1,CT,9/6/2022,9.01
6153,3,NC,6/4/2023,29.3
8030,8,OR,9/5/2024,4.32
8388,1,CT,6/15/2024,10.52
1091,2,WI,11/1/2023,9.26
3450,8,AL,9/3/2022,4.02
9401,5,FL,2/10/2023,6.85
3224,8,WI,4/2/2025,4.31
2820,8,MI,1/3/2024,3.91
6403,8,NY,1/28/2025,4.09
2447,2,MA,4/9/2023,10.34
5269,4,FL,3/19/2024,4.88
8748,5,LA,4/24/2024,7.03
8848,5,FL,5/6/2022,6.89
1728,2,MA,5/16/2023,9.69
8635,8,NY,3/17/2022,4.15
3075,4,GA,2/16/2024,5.41
8448,10,OH,5/26/2025,11.36
6945,9,WI,5/10/2025,13.58
1219,4,TX,5/20/2022,5.1
8029,7,AL,1/24/2024,2.57
2100,3,MI,11/3/2024,23.86
3269,5,NC,11/29/2024,6.7
5198,5,MN,5/19/2022,6.34
5559,4,NC,11/9/2022,4.71
2494,2,VA,9/7/2022,9.9
4465,1,VA,7/24/2024,10.78
8205,3,AL,6/5/2024,28.56
5569,3,NC,2/12/2024,27.34
9593,9,NC,4/10/2022,14.19
8770,6,OR,9/26/2024,8.08
8557,3,MN,3/14/2022,24.06
5688,6,CA,6/22/2024,9.24
7173,3,FL,9/27/2024,23.8
3162,10,LA,6/13/2023,12.43
8290,9,OR,7/28/2022,14.39
2551,1,IL,4/3/2022,9.76
7578,1,PA,8/18/2022,10.53
8237,3,AL,2/28/2024,27.13
6311,6,AZ,9/6/2025,8.63
1991,7,CA,6/18/2025,2.65
8094,3,SC,4/19/2022,27.01
2715,9,CT,1/29/2024,12.81
9464,8,NC,11/18/2022,4.12
3562,10,CA,10/28/2025,11.63
6473,5,GA,1/22/2025,6.29
2015,3,IL,9/8/2022,26.1
4331,10,SC,10/31/2023,11.56
7426,8,OH,2/2/2024,4.18
8181,6,CA,12/27/2023,7.37
8223,6,WA,1/27/2022,8.21
3069,3,NC,9/17/2025,24.66
4607,5,LA,1/7/2022,6.67
8068,6,AZ,5/13/2022,8.44
2736,3,WI,4/12/2023,26.43
5133,1,VA,4/11/2023,9.47
7233,5,TX,9/24/2023,6.29
1600,3,GA,10/30/2023,25.26
5735,2,NY,9/24/2025,9.61
2459,4,LA,4/12/2024,5.05
8045,9,MO,4/25/2025,12.84
7715,9,MN,1/14/2024,13.3
5334,5,SC,5/30/2025,7.12
4063,2,NJ,11/8/2023,8.7
4731,10,MA,6/19/2024,13.15
4681,2,VA,11/22/2023,9.14
3098,7,NV,6/15/2022,2.92
8871,10,IL,3/1/2022,10.56
5820,8,MA,5/26/2024,3.79
8989,10,CA,3/11/2024,10.82
9554,10,NJ,4/26/2024,10.95
5601,8,OH,2/11/2022,4.35
7647,5,SC,11/1/2022,5.87
3822,3,AL,6/7/2025,27.02
4551,6,WA,3/26/2025,8.02
9799,3,TX,3/23/2023,25.39
2400,4,WI,10/15/2022,5.29
8895,4,FL,4/30/2023,4.88
1551,10,AL,8/25/2024,13.16
9388,4,IL,3/12/2022,5.37
4611,4,TX,3/8/2024,5.18
4152,2,VA,12/17/2022,9.11
3855,6,MI,9/27/2022,8.2
7237,6,WA,8/3/2022,9.31
8869,2,MN,3/31/2025,9.39
1826,6,CA,1/15/2023,7.34
1305,8,PA,4/29/2025,4.26
4939,2,CT,5/15/2023,9.49
1393,2,VA,11/7/2024,9.72
7291,7,PA,11/1/2024,2.58
7557,2,NY,9/21/2025,10.18
1735,5,SC,10/16/2022,6.86
7714,8,NY,8/13/2025,4.53
2534,2,NJ,1/18/2025,8.86
7189,9,NV,3/30/2025,13.45
7022,8,VA,6/2/2022,4.2
6695,3,OH,1/21/2022,24.08
8697,5,LA,4/25/2025,6.62
7753,7,NY,3/25/2022,2.59
6707,9,WA,8/31/2022,14.77
2038,5,TX,8/28/2022,7.67
6138,7,MN,10/20/2023,2.41
2703,8,AZ,3/3/2025,4.15
1649,6,WI,3/28/2024,8.36
6831,9,AZ,4/5/2025,12.37
2683,10,WI,8/24/2023,12.68
8876,1,VA,9/3/2025,8.72
7144,10,LA,10/9/2025,11.06
6240,10,AZ,2/2/2022,10.9
9298,5,FL,10/23/2024,6.63
4161,5,AL,1/2/2024,6.37
9043,9,AL,5/31/2024,13.91
7815,2,CT,11/12/2024,9.83
8178,5,AL,4/4/2023,7.11
6724,10,MD,1/17/2025,11.24
8029,5,NC,12/12/2022,6.06
1485,4,TX,8/27/2025,5.4
4420,6,OR,11/12/2024,7.28
4965,5,LA,9/3/2025,6.37
8026,2,NJ,4/4/2024,10.16
7259,7,OH,12/21/2022,2.49
1742,1,OH,10/6/2024,9.05
1605,7,GA,8/7/2024,2.69
8351,7,IL,11/3/2022,2.5
1422,2,NY,8/21/2025,10.53
2969,5,MN,1/30/2025,6.16
9683,9,FL,3/23/2025,12.35
1111,4,GA,6/17/2024,5.47
1034,9,WA,11/15/2023,12.67
6431,2,PA,1/15/2023,9.13
7055,4,MN,3/7/2022,5.15
4392,8,NY,10/13/2022,4.12
1372,3,MO,5/3/2025,25.26
9127,2,NY,4/11/2022,9.67
4597,4,LA,3/6/2022,5.48
3569,1,NY,10/6/2022,9.29
9521,3,FL,9/9/2023,23.87
1768,2,NJ,1/6/2024,9.91
4022,8,NV,6/24/2023,4.34
1398,10,MD,3/31/2024,11.27
3885,2,CT,8/16/2022,10.25
2261,10,NJ,7/17/2025,12.22
2563,10,NY,10/27/2022,11.25
3153,5,MO,3/11/2024,6.83
4358,4,IL,9/10/2023,4.8
7416,5,OH,12/1/2022,6.49
3272,5,GA,3/21/2025,6.53
3004,1,NY,12/6/2023,8.26
4419,5,FL,7/12/2022,6.91
3768,9,NJ,8/7/2024,14.88
3061,6,NV,4/10/2022,8.07
6583,4,LA,3/31/2023,5.36
4842,6,AZ,3/2/2022,8.68
2220,6,OR,3/10/2023,8.22
9030,1,MD,5/3/2023,9.46
3550,3,MN,10/22/2023,27.14
3371,1,NY,4/15/2023,8.69
7774,3,TX,9/13/2023,25.54
8927,4,FL,5/11/2023,5.35
3633,5,FL,11/19/2022,6.04
8169,10,MO,9/17/2022,11.33
7653,3,MI,9/20/2022,26.92
1078,3,MI,3/21/2025,26.03
2155,6,WA,3/28/2023,8.67
6737,10,IL,12/27/2022,10.04
8563,5,GA,8/25/2024,7.12
9776,1,PA,11/20/2022,8.81
4203,3,NC,1/4/2022,25.13
3590,7,NV,6/11/2024,2.74
1311,2,PA,3/11/2023,9.2
8622,3,SC,8/13/2023,26.78
9253,4,GA,7/28/2023,5.8
8889,8,TX,10/12/2022,4.17
1101,1,MI,6/25/2024,9.7
6853,1,MA,4/21/2024,9.06
4917,2,MD,6/15/2023,10.9
8523,4,FL,8/4/2024,5.53
4571,2,OH,2/11/2022,9.98
1267,5,AL,3/22/2024,6.81
7575,3,MO,5/22/2022,26.95
4373,4,GA,12/13/2023,4.76
5733,9,NY,9/28/2022,12.59
4402,9,NY,3/16/2024,13.18
2560,9,OH,6/5/2024,15.14
8643,2,CT,1/10/2025,9.35
6315,1,NY,10/26/2025,9.22
1921,10,GA,6/5/2024,13.1
5209,9,SC,9/29/2024,12.73
3611,7,LA,12/17/2024,2.33
7201,1,VA,7/1/2022,9.6
1440,6,OR,5/14/2022,7.73
2226,7,PA,10/28/2025,2.45
2142,2,VA,8/3/2022,10.63
5854,7,MI,10/26/2022,2.54
5040,2,VA,1/31/2025,9.49
9943,5,TX,9/29/2022,7.03
5966,4,LA,10/27/2025,4.76
9813,3,OH,6/20/2024,28.69
2611,3,GA,4/8/2025,24.76
1267,9,MI,11/9/2024,13.34
3811,7,SC,3/14/2024,2.37
6112,6,AZ,11/27/2024,7.38
2190,2,CT,7/12/2023,10.77
2311,6,WA,10/18/2023,8.61
2732,4,MN,11/27/2023,5.2
1617,5,TX,11/1/2023,5.94
4999,10,WA,8/31/2024,12.75
3519,3,MO,2/22/2022,25.02
1178,2,MA,3/8/2023,10.1
5186,3,WI,3/27/2024,25.41
4249,3,GA,11/6/2024,24.58
6548,5,SC,1/23/2025,6.31
2183,7,CT,9/16/2023,2.72
9684,3,WI,10/26/2022,25.53
1099,4,AL,4/25/2022,5.22
7929,4,TX,6/27/2025,5.93
6705,8,TX,1/2/2024,3.74
5539,7,MN,2/12/2023,2.65
5839,8,WA,1/2/2022,3.6
3849,4,FL,6/5/2022,5.35
3035,5,MI,6/1/2022,7.01
5773,1,WI,11/23/2023,8.65
4472,1,NJ,11/12/2023,9.07
8216,1,MA,3/2/2024,8.93
2654,4,TX,1/5/2023,5.06
8110,4,TX,3/23/2025,5.08
4186,2,OH,1/20/2022,9.91
4845,6,AZ,6/3/2024,8.95
1233,10,LA,12/17/2023,10.75
9631,8,TX,5/6/2022,4.14
2863,3,TX,9/4/2025,24.3
2145,6,CA,11/12/2023,7.51
1502,7,AZ,9/28/2025,2.49
8156,6,AZ,5/8/2023,8.37
5725,3,GA,6/11/2022,29.07
6200,7,VA,5/5/2023,2.58
3354,3,OH,4/5/2023,24.76
6987,1,NY,10/21/2022,9.11
9591,6,AZ,1/10/2024,7.46
3928,1,MA,5/6/2023,9.12
7439,6,NV,11/29/2022,8.21
3886,4,NC,10/30/2024,5.14
9088,4,WI,2/27/2022,5.12
9250,3,AL,10/15/2025,23.89
5863,2,WI,10/6/2025,9.61
6969,4,MI,8/13/2025,5.7
2258,9,WA,7/27/2025,13.7
4412,2,CT,7/28/2025,10.39
2918,9,WA,10/12/2025,13.54
6686,1,CT,9/3/2024,8.83
5631,2,PA,5/17/2023,10.18
4709,7,SC,1/9/2025,2.29
8849,8,SC,2/24/2025,4.24
9932,5,LA,9/14/2023,6.46
6653,10,FL,2/4/2022,11.07
2561,4,MO,3/6/2023,5.36
1771,4,AL,3/28/2025,5.3
8029,1,VA,4/4/2025,9.23
4774,2,MA,11/9/2024,9.67
1762,10,TX,9/1/2022,11.76
2424,6,MN,3/28/2023,8.1
3578,6,MN,8/21/2025,9.12
4827,2,PA,12/24/2023,9.43
7222,7,TX,4/30/2025,2.49
4649,5,NC,6/8/2023,7.08
6430,6,OR,10/9/2022,7.85
4706,6,OR,9/8/2025,8.29
2277,4,LA,9/2/2025,4.85
7380,7,MA,12/15/2023,2.34
6623,7,IL,7/25/2022,2.91
1214,7,MI,12/27/2023,2.39
3935,8,CA,8/13/2025,4.22
9320,7,NC,12/26/2022,2.54
5112,6,WA,8/13/2024,9.26
6639,3,LA,3/24/2022,24.64
3104,1,IL,12/28/2023,9.01
2329,4,MI,11/8/2022,4.89
5073,4,TX,2/14/2024,4.81
6430,6,WA,10/29/2025,8.19
7681,5,MN,5/19/2023,6.59
1800,3,AL,7/7/2023,26.97
5701,8,MO,11/20/2023,3.89
4484,8,PA,10/20/2025,3.89
6798,5,AL,1/3/2023,5.88
9276,4,WI,5/23/2025,4.96
4749,3,MO,9/20/2023,24.07
8054,4,GA,8/1/2024,5.97
3374,3,SC,3/13/2025,26.69
9135,4,AL,4/9/2025,5.03
6032,9,MA,9/27/2025,14.04
4708,4,MN,11/28/2023,4.61
1044,1,MI,6/8/2022,10.7
1640,7,SC,10/28/2022,2.44
8072,6,NV,10/20/2024,7.9
4962,10,CT,9/2/2025,11.34
2213,9,MI,6/17/2022,15.39
3884,4,IL,10/16/2025,4.97
5209,2,MO,6/4/2022,10.94
4381,1,CT,1/15/2024,8.25
9107,7,GA,6/21/2022,2.86
9526,6,CA,3/23/2023,8.12
9790,5,WI,2/14/2023,6.74
7452,5,SC,3/13/2024,7.02
6520,10,IL,5/12/2022,11.4
7877,4,SC,2/1/2024,5.03
8971,5,AL,11/7/2023,5.9
3881,1,WI,8/25/2024,10.52
3817,2,CT,4/9/2022,10.27
1352,5,AL,4/10/2024,6.33
3164,10,OR,3/9/2024,11.58
6060,3,LA,10/10/2023,25.07
1569,1,MI,3/11/2024,9.67
2214,6,AZ,6/25/2025,8.73
2702,2,NJ,8/10/2025,11.04
8377,6,OR,3/28/2023,8.11
4131,3,WI,2/15/2022,25.86
9180,8,CA,7/14/2025,4.56
9520,2,MI,4/29/2025,9.36
8753,6,CA,11/29/2022,8.21
2470,6,CA,7/2/2022,8.46
9703,4,FL,4/1/2025,5.19
5646,10,CA,3/21/2025,12.02
8703,9,MN,9/11/2023,14.18
6633,3,MN,5/4/2024,24.83
2679,1,CT,9/1/2025,9.81
4767,7,FL,9/11/2025,2.59
3919,1,WI,4/15/2024,9.26
6614,7,WI,12/26/2022,2.41
1326,6,WA,1/4/2025,8.39
6457,1,PA,10/17/2022,9.23
9891,10,MO,8/22/2025,12.67
7244,1,NJ,3/16/2025,9.6
9255,9,MO,3/20/2022,12.45
8294,3,TX,3/23/2023,25.34
9289,5,SC,8/5/2022,6.97
7467,5,FL,10/7/2022,6.52
9398,5,NC,8/23/2025,6.99
5556,3,FL,10/25/2024,26.24
8765,5,MI,4/25/2024,6.59
5849,3,FL,9/2/2024,25.46
2459,3,NC,5/9/2025,24.49
2596,6,WI,5/23/2023,8.19
2283,5,NC,9/28/2022,7.08
6790,6,MN,1/29/2022,8
1781,8,FL,3/23/2025,4.27
8960,3,NC,6/4/2023,29.8
5720,10,TX,6/25/2025,12.6
2307,5,FL,9/26/2022,6.5
7542,3,TX,9/2/2025,26.05
3671,9,AZ,1/27/2023,13.52
3498,3,TX,2/11/2024,24.83
4848,1,MN,6/13/2022,9.59
3625,4,TX,9/8/2024,5.16
6423,1,MD,1/18/2022,8.34
1160,10,OR,3/27/2022,11.42
1411,6,OR,11/15/2024,8.27
5487,9,MA,11/13/2024,13.04
9611,1,MD,3/20/2025,9.52
1385,6,OR,2/12/2022,8.49
6911,9,NC,7/6/2024,14.65
8620,9,CT,2/17/2023,12.72
6044,4,IL,9/26/2025,5.37
2108,2,MA,10/28/2024,9.69
3768,8,WA,3/19/2023,3.91
9377,5,NC,9/22/2023,6.2
1034,2,VA,10/17/2024,9.31
1246,1,IL,5/1/2024,9.08
9089,3,WI,2/18/2022,27.16
7445,5,NC,10/8/2024,6.39
9951,9,WI,6/23/2022,14.7
2921,3,TX,10/20/2025,27.05
5101,6,AZ,4/6/2025,8.02
2816,1,MN,1/2/2024,9.37
2872,5,AL,10/13/2025,6.52
3562,1,MA,7/12/2025,10.35
9324,1,MA,11/8/2022,8.99
7559,3,FL,1/14/2025,23.9
6423,6,MN,3/6/2022,8.73
1732,4,MO,7/25/2025,5.88
9611,1,VA,11/17/2024,9.06
1892,6,OR,7/18/2022,8.6
6047,3,MO,1/9/2022,25.39
4483,3,LA,4/17/2025,25.45
1891,9,GA,4/25/2022,14.02
9691,2,MD,4/28/2025,9.49
2358,6,MO,10/7/2022,8.05
4387,3,SC,11/4/2024,23.31
3122,10,MD,4/26/2025,11.27
4845,4,LA,8/29/2022,5.72
1055,2,NY,3/6/2022,10.19
5250,8,NJ,8/21/2023,4.39
1681,5,TX,9/24/2023,6.62
9157,6,AZ,2/13/2022,8.45
4808,9,WA,8/5/2025,14.49
2042,10,NC,5/8/2024,11.72
2012,3,LA,6/13/2023,29.03
8020,4,AL,3/9/2022,5.13
1140,8,TX,11/26/2024,3.75
6699,5,OH,10/7/2022,7.1
4800,8,MD,1/20/2025,4.13
7158,4,FL,10/9/2022,5.41
5235,7,NY,4/12/2024,2.57
3580,6,WA,2/11/2022,8.66
9017,2,VA,8/3/2024,11.34
3853,3,GA,2/13/2024,24.69
8883,6,MO,2/11/2022,8.34
6168,6,CA,3/26/2024,8.03
1028,8,MA,9/15/2023,4.2
7394,4,TX,3/24/2025,5.37
2511,4,FL,11/16/2022,4.65
8707,5,GA,5/17/2022,7
3198,6,CA,11/9/2022,7.8
5660,10,MN,10/8/2023,11.21
2005,1,NY,6/25/2023,9.84
2979,8,FL,4/19/2025,4.22
4623,9,MN,12/10/2023,13.52
1864,2,MA,3/9/2022,9.87
1067,1,IL,5/20/2022,8.86
1286,1,MA,8/31/2023,9.67
1397,1,WI,10/8/2024,8.9
7628,6,WI,6/1/2023,8.72
2651,5,AL,1/13/2023,6.26
2902,8,OR,3/27/2022,3.81
1925,4,GA,5/21/2025,4.76
6715,5,FL,1/21/2024,6.68
3523,5,FL,8/15/2024,7.36
1874,5,TX,1/11/2024,6.41
4258,5,AL,9/8/2025,6.18
9089,2,NJ,7/1/2025,10.11
3228,4,GA,2/4/2022,4.82
1145,10,MA,5/15/2022,12.08
8781,5,AL,5/21/2024,6.59
4095,2,CT,1/29/2022,8.89
6393,9,CA,3/8/2023,12.82
7894,7,VA,1/22/2023,2.38
3137,3,MO,6/27/2023,27.14
2951,5,GA,10/13/2023,6.9
2747,4,NC,5/10/2025,4.98
4162,10,LA,4/6/2024,10.53
8239,2,NJ,8/12/2023,10.62
5902,5,IL,3/5/2024,6.66
6669,9,NV,12/12/2022,13.64
6062,3,GA,8/11/2022,27.57
5040,5,SC,4/19/2023,7.11
8841,1,MA,7/24/2022,9.68
4311,6,OR,4/23/2024,8.08
2565,1,MI,5/10/2023,8.98
2401,10,MD,9/15/2025,10.88
8268,7,IL,7/24/2024,2.66
8117,3,FL,4/2/2022,24.77
6128,2,MI,3/1/2022,10.43
1152,8,NJ,1/6/2022,3.8
6624,4,OH,10/7/2022,5.02
5090,7,NY,10/26/2022,2.53
7623,2,MN,4/18/2024,9.91
3546,1,WI,5/5/2025,9.88
3676,3,NC,3/14/2023,24.29
7993,6,MO,3/27/2023,8.26
3106,9,MI,11/7/2022,13.21
6032,4,MI,1/2/2022,4.79
9500,10,NY,9/17/2025,10.84
8740,6,OR,10/21/2024,7.66
4048,3,SC,10/23/2025,23.98
8231,2,CT,10/20/2025,10.34
3414,3,AL,6/20/2025,28.23
5295,9,CT,8/13/2023,15.11
7911,8,NV,6/1/2025,4.6
1070,4,FL,3/27/2023,5.02
5025,7,AZ,1/16/2025,2.48
7732,5,NC,8/2/2022,7.48
2208,5,AL,6/21/2025,7.7
4982,4,GA,6/17/2025,5.41
3125,5,WI,8/28/2022,6.96
1402,5,TX,3/11/2022,7.13
3210,5,MI,11/5/2023,6.53
5241,3,NC,5/27/2022,24.9
9720,3,GA,6/30/2024,27.32
6272,4,SC,9/12/2024,5.19
2828,3,LA,9/12/2022,26.27
9342,4,AL,9/11/2025,4.98
1458,2,IL,10/17/2022,9.93
3605,2,PA,6/29/2022,10.02
9915,5,LA,11/3/2024,6.65
3182,4,GA,6/7/2025,5.89
2622,4,MI,12/16/2023,5.14
8997,10,MI,4/29/2024,11.51
1406,5,TX,2/1/2025,6.42
3196,2,VA,5/27/2022,9.9
9159,10,NC,11/8/2022,10.25
1945,6,AZ,5/13/2024,8.41
